Date,AQI,PM25,Ozone,NO2,SO2,CO,Windspeed,Temperature,AQI_Label,AQI_Class
9/6/21,154,14.540625,0.042100786,6.010072533,0.328472167,0.324712542,89.71987173,75.67820515,Unsafe,2
9/7/21,150,14.91729169,0.038531357,11.56926375,0.272222167,0.362836292,99.75224365,75.91474369,Caution,1
9/8/21,150,15.4091667,0.040009643,13.309273,0.2945955,0.389966125,109.5155449,75.45416662,Caution,1
9/9/21,161,13.0825,0.04372,14.50474806,0.376552333,0.389572958,104.8921474,78.02051285,Unsafe,2
9/10/21,115,9.8383334,0.0314495,14.75230756,0.46125,0.358026583,111.4458333,77.86634608,Caution,1
9/11/21,84,10.17625,0.029899214,13.71880656,0.693749833,0.36305825,107.5237179,78.86987177,Safe,0
9/12/21,100,11.9808333,0.035861286,11.745369,0.661805667,0.350664583,105.7697115,75.69615385,Safe,0
9/13/21,112,12.20710782,0.0365,16.36572694,0.498611167,0.382257667,105.0748398,72.52756408,Caution,1
9/14/21,105,12.6523008,0.037661786,16.80117181,0.325,0.376513333,99.64871796,70.088141,Caution,1
9/15/21,105,13.7289773,0.043482786,12.67275375,0.2569445,0.333635458,103.1974359,68.78365385,Caution,1
9/16/21,133,12.7419444,0.042796385,11.64815667,0.38958325,0.296040696,96.30016023,66.66858985,Caution,1
9/17/21,100,10.5933334,0.039537,11.29083247,0.334375,0.321198591,98.30945523,66.71282054,Safe,0
9/18/21,77,9.4470834,0.035063308,10.24026567,0.4854165,0.305459955,108.9977564,66.16891023,Safe,0
9/19/21,105,11.66470588,0.037352846,11.0318478,0.4010415,0.366673318,91.26474354,66.82596162,Caution,1
9/20/21,115,11.8654167,0.033574615,16.57064007,0.39583325,0.421832227,85.35512812,71.82019231,Caution,1
9/21/21,119,13.62375,0.038456923,20.05916673,0.752659,0.434418455,97.582532,78.711218,Caution,1
9/22/21,61,10.30305553,0.025808083,20.36114253,0.834375,0.446293364,109.1730769,79.09670746,Safe,0
9/23/21,94,16.2683333,0.023459231,18.86329973,0.6447915,0.385161318,105.0,72.53365385,Safe,0
9/24/21,88,17.89444444,0.029911846,17.90323907,0.54166675,0.435349818,106.9751603,70.09999992,Safe,0
9/25/21,87,11.00914324,0.037438846,11.55398547,0.65520825,0.3553835,113.0227565,69.85256423,Safe,0
9/26/21,73,13.0245833,0.037058923,6.404516933,0.27291675,0.250859045,111.886859,66.48301285,Safe,0
9/27/21,64,7.22625,0.028312154,9.941473333,0.20416675,0.268386136,102.1479167,65.74423077,Safe,0
9/28/21,61,6.668043467,0.029741923,10.16484853,0.32566275,0.256125773,105.6504808,65.58246938,Safe,0
9/29/21,73,11.44,0.029971692,15.60711087,0.39166675,0.370189045,103.7942308,66.85000008,Safe,0
9/30/21,80,14.13375,0.031021923,21.34281387,0.55104175,0.471800409,93.25336542,72.42179485,Safe,0
10/1/21,90,11.84485294,0.034344,23.10164793,0.5125,0.524489545,88.72067312,73.42030892,Safe,0
10/2/21,115,11.3320834,0.041262462,20.38198073,0.85,0.505857818,97.65689108,75.20937492,Caution,1
10/3/21,150,11.95875,0.045592692,17.10093,0.6375,0.472938136,87.13141023,76.72534717,Caution,1
10/4/21,93,13.3947222,0.041511308,23.19101447,0.678125,0.508438545,95.70368592,74.4510415,Safe,0
10/5/21,71,8.3300001,0.037957615,11.3551934,0.34479175,0.274929773,93.98541665,71.12867138,Safe,0
10/6/21,67,11.6533334,0.036036231,13.69291733,0.33125,0.325184045,104.2713543,66.40256415,Safe,0
10/7/21,58,8.376470588,0.030072462,9.961312467,0.3011905,0.265624773,97.86927658,65.46794877,Safe,0
10/8/21,50,5.2316667,0.023262077,8.832663467,0.2395835,0.229682545,106.0357372,63.501282,Safe,0
10/9/21,53,7.927777778,0.027497769,11.540024,0.47291675,0.348363727,93.46442308,63.063141,Safe,0
10/10/21,74,10.20333327,0.035561154,14.102971,0.546875,0.417124773,90.15592946,65.87083331,Safe,0
10/11/21,281,19.59375,0.035972769,11.0957368,0.24583325,0.352972818,108.0918269,62.39391023,Unsafe,2
10/12/21,59,10.0690151,0.025313462,10.16865453,0.28958325,0.254016455,126.6283169,60.75317608,Safe,0
10/13/21,71,12.36151038,0.026918615,20.0437078,0.53333325,0.431765182,92.10133332,60.52820515,Safe,0
10/14/21,75,15.745,0.026627846,25.3713148,0.603125,0.524131864,84.81283328,63.66089738,Safe,0
10/15/21,66,12.30648144,0.029687538,21.35161307,0.57291675,0.473510636,86.82100004,70.946795,Safe,0
10/16/21,71,9.246666667,0.030859846,19.22614727,0.51875,0.444046182,86.23583328,71.27499992,Safe,0
10/17/21,63,11.0887501,0.038375538,13.963128,0.5354165,0.436000591,98.89249996,63.42660238,Safe,0
10/18/21,51,6.93375,0.024171923,9.502874467,0.2052085,0.238837818,85.74966668,59.37500008,Safe,0
10/19/21,59,7.548774529,0.024766615,15.5124276,0.30520825,0.362572818,84.03049996,58.47211546,Safe,0
10/20/21,61,10.78875,0.025535077,19.78037953,0.5385415,0.453003091,96.34710156,60.69679492,Safe,0
10/21/21,93,10.48333344,0.028941231,22.4465528,0.5395835,0.522103864,91.30983336,63.41607146,Safe,0
10/22/21,64,10.14555553,0.022940846,16.19992267,0.26041675,0.407930455,97.13533336,60.97756408,Safe,0
10/23/21,55,5.3582609,0.023330385,8.6658576,0.1791665,0.256040364,84.41800012,62.05448731,Safe,0
10/24/21,55,6.8041666,0.030823615,7.985362267,0.190625,0.269144227,95.12183332,62.071154,Safe,0
10/25/21,53,5.539950941,0.020086,11.12155793,0.1614585,0.274777909,84.59483336,57.61153862,Safe,0
10/26/21,60,9.43,0.020120385,15.7237198,0.32083325,0.381945182,90.67116664,58.45961531,Safe,0
10/27/21,66,11.3270652,0.019389615,24.28408693,0.68688525,0.493673136,92.44883332,66.75737177,Safe,0
10/28/21,81,10.0652778,0.022166231,25.50499733,0.76720775,0.530325409,88.40866656,72.52532054,Safe,0
10/29/21,63,11.3354166,0.021491615,25.78095407,0.580409,0.551900909,85.11616668,70.30608977,Safe,0
10/30/21,77,10.41,0.033153846,14.54696873,0.16354175,0.418811091,85.59699992,61.97660269,Safe,0
10/31/21,81,14.23872547,0.026497846,9.497632733,0.13958325,0.291093864,85.95133332,60.26506415,Safe,0
11/1/21,77,16.1908333,0.015882462,19.877399,0.32604175,0.476473818,96.53033332,59.47371792,Safe,0
11/2/21,71,9.13125,0.012758846,19.223835,0.2176535,0.446926,87.99900004,60.22211546,Safe,0
11/3/21,80,17.76192027,0.016623615,22.3798094,0.328125,0.573092818,85.31583332,62.98484454,Safe,0
11/4/21,104,22.99,0.020156,25.4593584,0.28571425,0.555228909,89.11566672,63.74038469,Caution,1
11/5/21,123,23.7591667,0.025364385,25.89265353,0.2177085,0.599801227,84.22149996,62.74326915,Caution,1
11/6/21,158,42.16151959,0.036384692,18.53894927,0.203125,0.490703455,90.20616672,60.18429492,Unsafe,2
11/7/21,149,28.6533333,0.033158462,15.26518113,0.16770825,0.479357455,86.06333332,58.33557685,Caution,1
11/8/21,93,13.7870833,0.026393769,17.16960147,0.1385415,0.408839045,75.593,59.10320508,Safe,0
11/9/21,68,12.0783334,0.025894231,17.2479996,0.2614585,0.348805318,101.6314848,59.76142192,Safe,0
11/10/21,77,15.6104166,0.021297692,20.83048827,0.3135415,0.404565545,84.52649992,64.16217938,Safe,0
11/11/21,75,14.3083333,0.021461538,24.80410613,0.67083325,0.506503136,91.32316672,72.15608985,Safe,0
11/12/21,89,10.605,0.020365923,25.25032847,0.696875,0.569592591,84.822,75.175,Safe,0
11/13/21,63,11.60625,0.020868769,22.248128,0.496875,0.505273318,84.06466668,72.81698723,Safe,0
11/14/21,85,17.8075,0.025199077,22.60847827,0.6875,0.576393545,88.52149992,71.12916677,Safe,0
11/15/21,85,16.39194447,0.023897538,27.2630554,0.61041675,0.588813182,97.09550008,66.72168331,Safe,0
11/16/21,93,21.15,0.019859231,21.6800578,0.4,0.470823364,82.68564496,60.084936,Safe,0
11/17/21,87,16.6725,0.013910615,21.53161707,0.13786775,0.422829864,86.39399992,59.56891015,Safe,0
11/18/21,94,23.95176631,0.017464923,25.68950173,0.27458325,0.626625545,96.36500004,58.32756408,Safe,0
11/19/21,121,26.2554167,0.017564846,24.06625514,0.21354175,0.536983182,91.56034848,57.93799538,Caution,1
11/20/21,146,37.2495833,0.018856417,21.67329186,0.25520825,0.575359227,87.15299992,58.08846162,Caution,1
11/21/21,82,14.77305553,0.023282077,17.0627174,0.24270825,0.4784075,76.67716652,67.72339746,Safe,0
11/22/21,67,7.9654167,0.017108231,23.01045173,0.4447915,0.410328636,85.14833332,68.16410254,Safe,0
11/23/21,55,7.9829166,0.020066462,23.0381052,0.3287205,0.489147636,79.01033328,63.62692315,Safe,0
11/24/21,64,10.64485294,0.029300308,19.791439,0.223363,0.425286864,78.89216672,60.98525654,Safe,0
11/25/21,74,10.4479348,0.02809325,13.15262073,0.16041675,0.398168091,82.28715283,63.22211554,Safe,0
11/26/21,65,12.3154166,0.021299,20.4220652,0.4166665,0.458694727,93.92274304,61.33237169,Safe,0
11/27/21,82,14.95083333,0.018651917,23.57282607,0.42395825,0.625964182,87.19513888,61.63429485,Safe,0
11/28/21,82,19.11875,0.020993923,23.51751213,0.61875,0.708023409,100.3973958,62.32211538,Safe,0
11/29/21,86,20.0531818,0.013615385,33.1576588,0.5520835,0.804534409,92.45902775,63.44006423,Safe,0
11/30/21,111,27.56764706,0.010321923,37.9628782,0.5239585,0.913868273,94.43802083,61.13525638,Caution,1
12/1/21,125,30.9362499,0.0087315,36.39281307,0.40021925,0.878110409,93.04784121,61.33844769,Caution,1
12/2/21,124,29.3975,0.017557923,30.6982188,0.22291675,0.813851545,92.81180554,55.48205131,Caution,1
12/3/21,155,40.687296,0.017526077,25.02894936,0.14166675,0.600203136,85.25572917,55.45833331,Unsafe,2
12/4/21,134,25.6508334,0.018914,20.17695386,0.175,0.575481864,86.290625,55.31314115,Caution,1
12/5/21,130,29.4949999,0.015013692,21.5317935,0.17083325,0.715734818,83.31006942,54.60320515,Caution,1
12/6/21,133,32.89191176,0.028804538,23.34770193,0.15854175,0.734831318,85.29618054,56.61185885,Caution,1
12/7/21,90,15.995119,0.014135167,18.77506547,0.03958325,0.402440727,66.16232638,57.76858985,Safe,0
12/8/21,78,17.4920833,0.026570154,18.71877313,0.1802085,0.520528818,89.76738896,56.598718,Safe,0
12/9/21,72,6.6233334,0.022224846,12.17351547,0.06041675,0.263708818,105.9978333,54.40833346,Safe,0
12/10/21,63,10.61666667,0.014200385,18.9529178,0.099236,0.444498091,72.93699996,51.51858969,Safe,0
12/11/21,69,13.7516667,0.016995462,19.0866546,0.13229175,0.466557227,83.48233336,52.40032062,Safe,0
12/12/21,89,17.97734375,0.018904846,19.90766913,0.30833325,0.563971909,91.43483332,51.60384608,Safe,0
12/13/21,69,13.6665943,0.024652615,19.4497826,0.09895825,0.485601,62.76250004,51.44615385,Safe,0
12/14/21,51,3.5963406,0.025609636,8.404485533,0.0,0.217669091,95.33999996,50.46025654,Safe,0
12/15/21,65,10.05238093,0.013326091,19.68499593,0.12399725,0.476583955,87.91566668,45.78461538,Safe,0
12/16/21,67,14.0029167,0.010536154,21.39761753,0.24479175,0.571514182,73.75133336,47.81602562,Safe,0
12/17/21,71,14.5104529,0.017805385,20.63717393,0.2770835,0.475383409,89.76466664,52.98461531,Safe,0
12/18/21,77,13.46397053,0.016583692,20.24955307,0.27604175,0.532682227,96.71650004,53.32435892,Safe,0
12/19/21,97,24.65,0.014067923,21.36033813,0.27395825,0.649426136,89.72133328,51.05032046,Safe,0
12/20/21,120,32.7641848,0.010067846,29.77759667,0.365625,0.809322364,91.88233328,51.39198723,Caution,1
12/21/21,93,22.4644444,0.008205846,30.93071007,0.378125,0.714704727,89.89299996,55.71891031,Safe,0
12/22/21,95,24.6766666,0.009980154,33.68203533,0.5552085,0.813608864,95.94933336,55.92724354,Safe,0
12/23/21,59,9.8745834,0.022895923,16.54126813,0.0416665,0.362165136,56.38016656,53.18942308,Safe,0
12/24/21,61,7.070343118,0.023448077,8.459565067,0.0083335,0.257792273,86.86749996,54.47051285,Safe,0
12/25/21,64,8.2879167,0.032226154,7.423478333,0.00833325,0.325166591,74.71566672,50.67403862,Safe,0
12/26/21,54,4.7262499,0.021285231,8.890604,0.059375,0.269833682,94.23566668,49.73333338,Safe,0
12/27/21,64,7.233611133,0.022334923,14.06777773,0.11875,0.394498545,83.9455,46.82435908,Safe,0
12/28/21,54,6.6591667,0.018484154,16.02455307,0.0520835,0.367002909,82.27416668,47.58237177,Safe,0
12/29/21,52,5.3129891,0.028013538,12.1817752,0.01354175,0.318839045,47.02199992,48.09070515,Safe,0
12/30/21,42,4.079053438,0.017891462,9.0251086,-0.03333325,0.232803955,50.42349984,50.96570523,Safe,0
12/31/21,82,13.8475,0.023759846,12.48351447,0.07083325,0.355443227,92.97916672,51.60128192,Safe,0
1/1/22,106,19.86770842,0.022314462,10.47060387,0.03645825,0.36569435,83.89449996,50.64679492,Caution,1
1/2/22,56,8.375245118,0.020416385,14.76050733,0.0822915,0.37237705,87.41399996,50.11923069,Safe,0
1/3/22,66,11.60798608,0.016045231,21.7546618,0.31875,0.5220563,95.70366664,49.39967946,Safe,0
1/4/22,75,15.18124992,0.013909462,24.56175127,0.3072915,0.62478755,84.78666664,51.01923092,Safe,0
1/5/22,95,21.23287044,0.013049692,28.1765614,0.4479165,0.70849125,87.2631666,55.67564092,Safe,0
1/6/22,104,21.37326392,0.009208231,32.95256687,0.41875,0.80671535,84.24283328,57.80961538,Caution,1
1/7/22,98,16.58744591,0.022869231,24.52447727,0.53645825,0.7134683,80.20983332,52.48782046,Safe,0
1/8/22,80,16.58700982,0.022239692,15.1439492,0.05833325,0.395627,77.57900004,54.7625,Safe,0
1/9/22,82,18.16284725,0.024049846,17.14363533,0.134375,0.46821035,86.72016664,57.46410262,Safe,0
1/10/22,66,8.13980425,0.020108615,21.11557973,0.146875,0.40045415,81.61466668,59.93525638,Safe,0
1/11/22,78,7.244956105,0.020104538,23.31195473,0.20416675,0.41335945,91.357,61.99807692,Safe,0
1/12/22,71,11.23536708,0.014010846,27.79880193,0.5020835,0.5614833,92.36649996,61.12435892,Safe,0
1/13/22,81,18.40618692,0.003313846,35.4304848,0.66666675,0.74496635,85.17716656,60.93685908,Safe,0
1/14/22,89,18.47916665,0.016737538,30.7502296,0.63541675,0.74956875,86.36083336,62.15096154,Safe,0
1/15/22,77,15.46736117,0.016058846,23.15657007,0.35208325,0.56738125,100.3178334,60.96153854,Safe,0
1/16/22,56,8.74375,0.023425308,15.89007247,0.19479175,0.3382229,84.306,63.76185908,Safe,0
1/17/22,66,10.189693,0.017389231,16.69733073,0.040625,0.34850635,73.01033328,58.47083323,Safe,0
1/18/22,66,8.84590275,0.021601769,14.5630436,0.05251025,0.3226083,104.7531666,57.89551285,Safe,0
1/19/22,77,17.38828067,0.014096154,18.7859444,0.0653815,0.41814775,92.65083336,55.49821623,Safe,0
1/20/22,69,11.06887253,0.017805385,22.22872213,0.25208325,0.51097015,96.26500008,59.37499992,Safe,0
1/21/22,65,11.629861,0.034656077,16.2353382,0.215625,0.4584333,64.06283336,59.41378215,Safe,0
1/22/22,57,6.570486083,0.028606462,8.682500067,0.0635415,0.22695005,65.4068334,62.361218,Safe,0
1/23/22,80,9.199264706,0.024701154,14.7938888,0.34895825,0.4305938,83.78460148,60.91217946,Safe,0
1/24/22,66,11.87222217,0.017371,23.21652173,0.26770825,0.52541455,75.1451087,57.80929485,Safe,0
1/25/22,69,13.78680558,0.019602692,24.2019554,0.146131,0.5282682,78.1730467,54.99549877,Safe,0
1/26/22,70,12.297549,0.020067923,23.69455527,0.175,0.512503,81.49433324,55.98044877,Safe,0
1/27/22,68,11.44270833,0.019701385,25.29767867,0.28645825,0.5113204,92.21516668,56.44006423,Safe,0
1/28/22,71,9.279545455,0.027153846,20.47531393,0.2,0.47113125,66.46566668,58.65512823,Safe,0
1/29/22,57,9.559259278,0.016443385,25.47393713,0.259375,0.4817687,91.3968334,56.48878208,Safe,0
1/30/22,83,17.36180558,0.019778154,20.57648547,0.3145835,0.55524585,80.7245,55.45448723,Safe,0
1/31/22,80,18.68819442,0.015010462,27.59233333,0.17604175,0.6488542,83.03683332,53.09358969,Safe,0
2/1/22,79,17.61813724,0.023230769,21.30607487,0.05,0.47786875,76.24366664,54.26634608,Safe,0
2/2/22,70,13.51770833,0.025416231,18.581872,0.19479175,0.4349938,86.26650016,53.31378208,Safe,0
2/3/22,67,12.04027775,0.020067923,23.96665447,0.4125,0.46792715,91.26583332,53.07596146,Safe,0
2/4/22,71,9.918749944,0.023703077,21.55275833,0.31875,0.51044785,85.76099996,55.16057692,Safe,0
2/5/22,62,9.627083333,0.024733,20.0307608,0.29375,0.44971045,98.2445,56.30737185,Safe,0
2/6/22,86,16.36979167,0.026126692,20.48179947,0.6020835,0.5311229,87.994,60.773718,Safe,0
2/7/22,79,9.317647059,0.023565615,23.7971608,0.43645825,0.51865745,91.21692032,62.19170846,Safe,0
2/8/22,69,9.88377525,0.023284923,25.58369047,0.46145825,0.47543205,89.81749996,63.90384615,Safe,0
2/9/22,95,12.83860483,0.025735154,25.1416882,0.49479175,0.54668745,90.58550004,68.87948723,Safe,0
2/10/22,74,10.03610406,0.023926846,21.55045167,0.48625,0.46889725,88.83000004,71.69711538,Safe,0
2/11/22,70,13.26840275,0.023348462,27.19768773,0.45,0.55854175,89.57400004,68.63493592,Safe,0
2/12/22,70,12.49375,0.026701308,21.68638893,0.2822915,0.53664575,77.20100004,69.489423,Safe,0
2/13/22,67,9.926470588,0.030583769,16.47169087,0.36458325,0.45220835,94.06916656,68.46698715,Safe,0
2/14/22,78,15.23125,0.034339385,21.9798914,0.3375,0.5434625,89.42449996,62.56314092,Safe,0
2/15/22,57,7.780555583,0.029787308,8.3074518,0.0176815,0.2130708,87.6223334,53.57115385,Safe,0
2/16/22,55,7.635185167,0.023300615,14.8978134,0.05166675,0.29738955,73.26196376,53.16705692,Safe,0
2/17/22,56,8.503125,0.023755231,17.21609713,0.1048355,0.35617245,87.43849992,57.31698715,Safe,0
2/18/22,61,9.774999917,0.024197538,22.08204833,0.36041675,0.43762075,90.13133352,58.22916669,Safe,0
2/19/22,70,11.72769612,0.027339385,18.9191304,0.38645825,0.47447925,84.01016668,59.85865392,Safe,0
2/20/22,73,15.56944442,0.040624462,13.55018113,0.13125,0.41337925,95.46166668,55.52435892,Safe,0
2/21/22,61,10.13020825,0.037574692,7.817644867,0.04791675,0.2112833,91.3468334,54.64423069,Safe,0
2/22/22,67,5.365674611,0.035309769,6.759385533,0.0729165,0.1962745,105.0820001,51.81730762,Safe,0
2/23/22,47,3.915625,0.029767,8.746781,0.03125,0.20964725,113.0080455,47.36346138,Safe,0
2/24/22,55,7.587092417,0.023939154,17.34292307,0.1520835,0.3256693,93.333,48.08251108,Safe,0
2/25/22,61,9.646312824,0.024452462,21.9156412,0.3729165,0.4222666,86.87333332,50.72019246,Safe,0
2/26/22,67,11.74678442,0.027615385,19.47380433,0.23229175,0.4458646,92.72383332,54.55160238,Safe,0
2/27/22,60,9.58715275,0.029846231,15.60624393,0.24583325,0.37521255,91.76166672,59.24647446,Safe,0
2/28/22,76,10.38773144,0.027357692,23.37966193,0.5291665,0.49101455,91.1445,65.87788469,Safe,0
3/1/22,85,11.018599,0.025029,24.38168733,0.5625,0.4696866,83.17783328,67.326282,Safe,0
3/2/22,65,12.57215908,0.028280846,28.27985993,0.328125,0.55046375,88.03100008,65.21987185,Safe,0
3/3/22,74,13.69766624,0.040214385,16.73564933,0.121875,0.4365286,82.70999996,58.47467954,Safe,0
3/4/22,49,5.79265875,0.034102077,8.479671533,0.021875,0.2190744,99.27666668,55.87788462,Safe,0
3/5/22,87,6.6650815,0.031251154,6.438913067,0.0988095,0.22411245,106.0897618,51.13992662,Safe,0
3/6/22,56,7.627355056,0.027673231,10.60155247,0.1583335,0.30769165,88.6255,51.21474369,Safe,0
3/7/22,62,10.34519933,0.026710615,18.35655787,0.2479165,0.405327,84.04499996,54.78333338,Safe,0
3/8/22,60,9.404861167,0.028895923,19.66985947,0.18125,0.38204745,95.1083334,56.90192308,Safe,0
3/9/22,62,9.194169,0.036882077,16.37909767,0.3,0.3658375,80.07946328,56.37008846,Safe,0
3/10/22,62,12.207197,0.032158538,11.57168433,0.1798295,0.2706458,89.8585,58.34903846,Safe,0
3/11/22,63,10.49326692,0.030764615,18.12750007,0.37291675,0.36521465,91.67550004,59.40608977,Safe,0
3/12/22,59,8.521759278,0.033895846,17.29249987,0.459375,0.39637925,102.958,61.46666662,Safe,0
3/13/22,64,10.56631942,0.038524846,11.1477778,0.396875,0.36632445,88.81816652,59.134295,Safe,0
3/14/22,61,10.22715745,0.030452385,15.19833347,0.27916675,0.357078722,79.99300004,62.01410262,Safe,0
3/15/22,64,11.48638893,0.032186167,20.61885187,0.42604175,0.4885275,96.35399996,62.78974369,Safe,0
3/16/22,56,9.2590334,0.032130417,11.57009636,0.25833325,0.278879778,98.88316664,64.14647438,Safe,0
3/17/22,58,11.1645833,0.031658917,16.95922614,0.5458335,0.326841556,96.68416664,66.41891023,Safe,0
3/18/22,65,12.34635419,0.033794167,18.79995757,0.4583335,0.385857722,84.76116676,65.32692292,Safe,0
3/19/22,62,11.3554167,0.036553917,12.05714286,0.27291675,0.3105695,103.0113334,59.44551285,Safe,0
3/20/22,43,4.9254166,0.036205917,4.030654786,0.24479175,0.180273167,122.1466667,61.58493592,Safe,0
3/21/22,61,10.27055553,0.029960833,13.63333336,0.33125,0.298173556,79.94716668,63.59519223,Safe,0
3/22/22,67,11.26575,0.032832333,19.871324,0.50729175,0.393268056,88.71500004,69.12692315,Safe,0
3/23/22,58,8.6029167,0.034989091,19.0615425,0.403125,0.398777778,84.76666668,71.225641,Safe,0
3/24/22,74,9.879947937,0.03141275,21.47701,0.6635415,0.396472579,99.7445,69.45160254,Safe,0
3/25/22,74,13.6357739,0.031981615,20.26392347,0.4447915,0.4336626,101.904,66.55116538,Safe,0
3/26/22,69,15.5520833,0.039113077,12.8863406,0.25104175,0.3550251,98.67116664,62.53108985,Safe,0
3/27/22,63,7.944722267,0.04338,3.757089333,0.08541675,0.18772905,84.26766664,59.51121785,Safe,0
3/28/22,46,5.3970833,0.031063385,6.528454067,0.0708335,0.1676895,78.7085,55.61634623,Safe,0
3/29/22,51,6.24375,0.026724,11.2122222,0.1947915,0.25634995,99.78873635,57.17371792,Safe,0
3/30/22,59,8.817708375,0.032705692,10.47209787,0.15048625,0.2609179,87.62804488,59.47596146,Safe,0
3/31/22,59,9.9591666,0.029719538,8.667534533,0.13854175,0.2136437,108.9368132,58.77674,Safe,0
4/1/22,64,12.18754967,0.035303231,12.85554107,0.27916675,0.3022021,119.4599359,60.538782,Safe,0
4/2/22,66,13.01176471,0.041312385,8.827608733,0.18854175,0.273186,116.56875,59.20801285,Safe,0
4/3/22,59,9.184027833,0.038855308,4.808707867,0.24479175,0.192965333,127.7445513,60.10801277,Safe,0
4/4/22,67,12.56805558,0.032823538,11.93835747,0.2020835,0.280678222,110.7251603,61.524359,Safe,0
4/5/22,80,12.24171124,0.030635,14.03384033,0.34375,0.355285167,94.41506412,66.41346146,Safe,0
4/6/22,112,14.02708325,0.038149231,18.8973792,0.51458325,0.3758795,86.96073719,72.58333338,Caution,1
4/7/22,129,11.10416675,0.038583692,19.220202,0.39791675,0.376813556,87.73413462,78.23843238,Caution,1
4/8/22,77,10.61495094,0.037617385,18.1678398,0.5666665,0.34470065,99.10961546,80.671795,Safe,0
4/9/22,115,18.21562492,0.047986462,11.1698912,0.478125,0.30948545,90.01458338,70.88397431,Caution,1
4/10/22,73,17.35034733,0.045122231,3.877186,0.1614585,0.185725,102.4445513,62.92275638,Safe,0
4/11/22,63,13.7273105,0.039348462,5.507198067,0.16354175,0.176475,111.1685898,59.77852546,Safe,0
4/12/22,69,6.42604175,0.043551154,5.0933484,0.2052085,0.17010245,120.5820513,57.80512815,Safe,0
4/13/22,58,8.196212091,0.038583615,11.3855578,0.42916675,0.24094785,95.97227558,58.77820515,Safe,0
4/14/22,61,9.7727778,0.036751077,13.12089053,0.40104175,0.2802854,89.62690219,59.33057408,Safe,0
4/15/22,56,8.745486167,0.034476231,10.28540727,0.31354175,0.25262665,92.44166673,60.37948708,Safe,0
4/16/22,46,5.7006945,0.029009,4.922801867,0.18958325,0.18436245,112.2174679,59.42948708,Safe,0
4/17/22,61,7.0502315,0.032352846,5.258007267,0.32395825,0.1935938,106.2403846,62.25032038,Safe,0
4/18/22,74,10.40164145,0.037217615,13.6047222,0.4625,0.31192715,95.56009619,64.42724346,Safe,0
4/19/22,54,8.3908334,0.031701308,10.8177898,0.3347915,0.2253723,99.07969319,63.31217954,Safe,0
4/20/22,53,6.5872222,0.035189923,6.443417867,0.28513275,0.1744946,90.88541669,60.87788462,Safe,0
4/21/22,49,6.001981364,0.034915615,8.447021733,0.23854175,0.2199931,103.1207252,58.96528877,Safe,0
4/22/22,44,6.261111083,0.031484154,6.369726067,0.15520825,0.18019675,115.9985898,58.14423069,Safe,0
4/23/22,56,8.708771947,0.036393692,9.4585146,0.44270825,0.26549785,90.52932692,62.36634623,Safe,0
4/24/22,61,7.93159725,0.037963615,9.309794733,0.31666675,0.2981063,94.30576935,70.02243585,Safe,0
4/25/22,87,9.916666667,0.042348385,16.73929953,0.490625,0.32805615,92.29711538,72.30192315,Safe,0
4/26/22,100,13.77549012,0.044027154,14.91435,0.46770825,0.31272445,89.62172619,67.61625462,Safe,0
4/27/22,97,16.78472217,0.045886846,7.286395933,0.22708325,0.2193577,93.80368588,62.85160254,Safe,0
4/28/22,80,14.37291667,0.039660692,7.568315733,0.2333335,0.2067683,95.98205135,60.60993585,Safe,0
4/29/22,90,14.20931376,0.039993385,12.14527653,0.27708325,0.30159335,87.87435904,62.25865377,Safe,0
4/30/22,129,14.65486117,0.046330385,12.4602416,0.50729175,0.3634688,95.64182681,65.73557685,Caution,1
5/1/22,93,13.099074,0.047339462,5.735036133,0.1895835,0.24331035,92.19513892,63.56701392,Safe,0
5/2/22,74,12.99761907,0.040859769,7.710567667,0.165625,0.22153965,110.1762154,63.46145833,Safe,0
5/3/22,71,12.24120367,0.038702615,8.2780556,0.196875,0.23182085,96.99951927,63.53878208,Safe,0
5/4/22,101,14.18981478,0.041606462,13.2691426,0.25833325,0.30690075,98.51249996,66.79922154,Caution,1
5/5/22,108,14.85055553,0.040846154,13.5224748,0.334375,0.3112773,105.220032,66.81506423,Caution,1
5/6/22,108,13.56851844,0.038633538,15.0194806,0.39583325,0.3629396,96.04567312,67.81858969,Caution,1
5/7/22,80,10.7216666,0.038330462,6.278647333,0.2229165,0.21296665,97.50112185,65.57371792,Safe,0
5/8/22,60,10.35178571,0.037778231,3.603925067,0.203125,0.16414995,102.6458333,61.21794862,Safe,0
5/9/22,56,9.761574,0.036181,7.339239133,0.209375,0.20006465,98.00512819,58.84198723,Safe,0
5/10/22,53,8.064814778,0.033653538,9.886557933,0.3145835,0.23768475,99.16976981,58.24130038,Safe,0
5/11/22,60,6.1425,0.035477923,9.010212733,0.303125,0.21436335,110.4298077,59.06634623,Safe,0
5/12/22,74,8.075925889,0.038257231,14.1094322,0.48229175,0.2559345,103.676303,66.67051269,Safe,0
5/13/22,101,9.762626222,0.039423538,17.00847427,0.65,0.34457925,90.51987181,72.92852562,Caution,1
5/14/22,192,10.29613093,0.054972769,15.29105067,0.71666675,0.3812687,88.90176285,76.31698731,Unsafe,2
5/15/22,133,13.21018511,0.044484077,10.920483,0.56979175,0.33474365,95.97163458,71.53237177,Caution,1
